,director_name,num_critic_for_reviews,duration,director_facebook_likes,movie_title,imdb_score
2747,Jake Paltrow,50.0,93.0,17.0,The Good Night ,5.9
2748,Juraj Jakubisko,25.0,141.0,15.0,Bathory: Countess of Blood ,6.0
2749,Anthony Silverston,39.0,85.0,0.0,Khumba ,5.8
2750,Gabe Ibáñez,136.0,109.0,19.0,Automata ,6.1
2751,Gerry Lively,26.0,105.0,93.0,Dungeons & Dragons: Wrath of the Dragon God ,4.9
2752,Daniele Luchetti,4.0,98.0,6.0,Chiamatemi Francesco - Il Papa della gente ,5.7
2753,Tung-Shing Yee,53.0,119.0,3.0,Shinjuku Incident ,7.1
2754,Julien Temple,22.0,124.0,67.0,Pandaemonium ,6.6
2755,Harold Ramis,147.0,101.0,11000.0,Groundhog Day ,8.1
2756,Gregory Jacobs,222.0,115.0,13.0,Magic Mike XXL ,5.7
2757,Baz Luhrmann,106.0,120.0,1000.0,Romeo + Juliet ,6.8
2758,Gilles Paquet-Brenner,136.0,111.0,15.0,Sarah's Key ,7.5
2759,Peter Cousens,5.0,94.0,5.0,Freedom ,6.2
2760,Clint Eastwood,131.0,131.0,16000.0,Unforgiven ,8.3
2761,Lars von Trier,140.0,139.0,3000.0,Manderlay ,7.4
2762,Danny Boyle,418.0,120.0,0.0,Slumdog Millionaire ,8.0
2763,Adrian Lyne,94.0,119.0,213.0,Fatal Attraction ,6.9
2764,Garry Marshall,82.0,125.0,0.0,Pretty Woman ,6.9
2765,John Blanchard,,65.0,0.0,Towering Inferno             ,9.5
2766,John Cornell,32.0,108.0,5.0,Crocodile Dundee II ,5.5
2767,Vidhu Vinod Chopra,22.0,101.0,34.0,Broken Horses ,5.7
2768,Oliver Stone,72.0,145.0,0.0,Born on the Fourth of July ,7.2
2769,Jon Turteltaub,39.0,98.0,226.0,Cool Runnings ,6.9
2770,Patrick Lussier,264.0,101.0,71.0,My Bloody Valentine ,5.5
2771,Ole Bornedal,264.0,92.0,30.0,The Possession ,5.9
2772,Ted Kotcheff,145.0,93.0,270.0,First Blood ,7.7
2773,Sylvain White,86.0,109.0,41.0,Stomp the Yard ,5.2
2774,Lewis Gilbert,112.0,123.0,43.0,The Spy Who Loved Me ,7.1
2775,,17.0,60.0,,Ghost Hunters             ,6.6
2776,Jamie Blanks,101.0,99.0,9.0,Urban Legend ,5.5
2777,Stephen Frears,51.0,119.0,350.0,Dangerous Liaisons ,7.7
2778,Tyler Perry,42.0,110.0,0.0,Good Deeds ,5.4
2779,Randal Kleiser,10.0,107.0,116.0,White Fang ,6.7
2780,Bruce McCulloch,43.0,81.0,54.0,Superstar ,5.0
2781,Phyllida Lloyd,331.0,105.0,58.0,The Iron Lady ,6.4
2782,Mike Nawrocki,38.0,82.0,12.0,Jonah: A VeggieTales Movie ,6.6
2783,John Singleton,12.0,109.0,309.0,Poetic Justice ,5.9
2784,Kevin Bray,40.0,95.0,10.0,All About the Benjamins ,5.7
2785,Wes Craven,34.0,100.0,0.0,Vampire in Brooklyn ,4.5
2786,John Boorman,82.0,118.0,128.0,Exorcist II: The Heretic ,3.7
2787,Courtney Solomon,125.0,91.0,31.0,An American Haunting ,5.0
2788,David Zucker,56.0,90.0,119.0,My Boss's Daughter ,4.6
2789,David Twohy,160.0,108.0,123.0,A Perfect Getaway ,6.5
2790,Rick Famuyiwa,71.0,103.0,44.0,Our Family Wedding ,4.9
2791,Alan Cohn,37.0,96.0,0.0,Dead Man on Campus ,6.0
2792,Franco Zeffirelli,62.0,117.0,160.0,Tea with Mussolini ,6.9
2793,Tom Holland,73.0,93.0,85.0,Thinner ,5.7
2794,Martin Scorsese,59.0,136.0,17000.0,"New York, New York ",6.7
2795,Spike Lee,25.0,115.0,0.0,Crooklyn ,6.9
2796,Chris Rock,97.0,94.0,0.0,I Think I Love My Wife ,5.5
2797,James Isaac,205.0,85.0,52.0,Jason X ,4.4
2798,Shawn Levy,69.0,88.0,189.0,Big Fat Liar ,5.4
2799,Emilio Estevez,195.0,112.0,0.0,Bobby ,7.0
2800,Mark Waters,61.0,86.0,70.0,Head Over Heels ,5.4
2801,Josh Schwartz,77.0,86.0,90.0,Fun Size ,5.4
2802,Julian Schnabel,259.0,112.0,232.0,The Diving Bell and the Butterfly ,8.0
2803,Todd Field,251.0,137.0,143.0,Little Children ,7.6
2804,Davis Guggenheim,63.0,90.0,49.0,Gossip ,5.9
2805,Tony Goldwyn,47.0,107.0,956.0,A Walk on the Moon ,6.6
2806,Phillip Noyce,108.0,98.0,176.0,Catch a Fire ,6.7
2807,Stephen Carpenter,64.0,84.0,12.0,Soul Survivors ,3.9
2808,James Ivory,20.0,139.0,133.0,Jefferson in Paris ,5.7
2809,Stephan Elliott,135.0,97.0,11.0,Easy Virtue ,6.7
2810,James Fargo,2.0,127.0,109.0,Caravans ,6.5
2811,Mike Leigh,262.0,150.0,608.0,Mr. Turner ,6.8
2812,Alain Resnais,129.0,104.0,752.0,Wild Grass ,6.3
2813,Costa-Gavras,69.0,132.0,333.0,Amen. ,7.3
2814,Chao-Bin Su,50.0,117.0,2.0,Reign of Assassins ,6.9
2815,Neil Burger,57.0,115.0,168.0,The Lucky Ones ,7.0
2816,Kenneth Lonergan,116.0,186.0,50.0,Margaret ,6.5
2817,Bo Zenga,45.0,90.0,10.0,Stan Helsing ,3.6
2818,Rob Reiner,87.0,90.0,0.0,Flipped ,7.7
2819,Ang Lee,357.0,134.0,0.0,Brokeback Mountain ,7.7
2820,Jonathan Liebesman,348.0,101.0,473.0,Teenage Mutant Ninja Turtles ,5.9
2821,Amy Heckerling,88.0,97.0,143.0,Clueless ,6.8
2822,Todd Haynes,181.0,107.0,162.0,Far from Heaven ,7.4
2823,Steve Pink,107.0,99.0,38.0,Hot Tub Time Machine 2 ,5.1
2824,,53.0,55.0,,Dekalog             ,9.1
2825,Philip Kaufman,132.0,124.0,133.0,Quills ,7.4
2826,Martin McDonagh,401.0,110.0,454.0,Seven Psychopaths ,7.2
2827,Kasi Lemmons,58.0,105.0,148.0,The Caveman's Valentine ,6.0
2828,,1.0,41.0,,The Border             ,7.4
2829,Oliver Hirschbiegel,192.0,178.0,101.0,Downfall ,8.3
2830,Alejandro Amenábar,157.0,125.0,448.0,The Sea Inside ,8.1
2831,Jonathan Glazer,454.0,108.0,143.0,Under the Skin ,6.3
2832,Barry Levinson,62.0,121.0,272.0,"Good Morning, Vietnam ",7.3
2833,Hyung-rae Shim,4.0,100.0,26.0,The Last Godfather ,3.6
2834,Jon M. Chu,84.0,115.0,209.0,Justin Bieber: Never Say Never ,1.6
2835,Darren Aronofsky,669.0,108.0,0.0,Black Swan ,8.0
2836,José Padilha,492.0,117.0,294.0,RoboCop ,6.2
2837,Francis Ford Coppola,149.0,220.0,0.0,The Godfather: Part II ,9.0
2838,Thomas Carter,101.0,112.0,49.0,Save the Last Dance ,6.1
2839,Renny Harlin,102.0,99.0,212.0,A Nightmare on Elm Street 4: The Dream Master ,5.7
2840,Patricia Riggen,63.0,109.0,36.0,Miracles from Heaven ,6.8
2841,Danny Leiner,106.0,83.0,8.0,"Dude, Where's My Car? ",5.5
2842,Christopher Cain,50.0,107.0,58.0,Young Guns ,6.8
2843,Theodore Melfi,275.0,102.0,51.0,St. Vincent ,7.3
2844,Steve Pink,90.0,100.0,38.0,About Last Night ,6.1
2845,Gil Junger,133.0,97.0,19.0,10 Things I Hate About You ,7.2
2846,Ed Decter,49.0,92.0,13.0,The New Guy ,5.9
2847,Gene Quintano,19.0,84.0,0.0,Loaded Weapon 1 ,6.1
2848,Jaume Collet-Serra,186.0,86.0,174.0,The Shallows ,6.8
2849,Eric Bress,185.0,120.0,19.0,The Butterfly Effect ,7.7
2850,Chris Koch,42.0,89.0,13.0,Snow Day ,4.9
2851,Preston A. Whitmore II,37.0,117.0,17.0,This Christmas ,6.1
2852,Bob Clark,45.0,97.0,84.0,Baby Geniuses ,2.5
2853,Kirk Wong,57.0,91.0,6.0,The Big Hit ,6.1
2854,Bronwen Hughes,25.0,100.0,15.0,Harriet the Spy ,5.9
2855,John Lafia,59.0,72.0,5.0,Child's Play 2 ,5.7
2856,Sam Miller,58.0,84.0,12.0,No Good Deed ,5.6
2857,Frank Darabont,330.0,126.0,0.0,The Mist ,7.2
2858,Alex Garland,489.0,108.0,232.0,Ex Machina ,7.7
2859,Spike Jonze,242.0,112.0,0.0,Being John Malkovich ,7.8
2860,Mark Brown,40.0,90.0,7.0,Two Can Play That Game ,6.1
2861,Dave Green,112.0,91.0,13.0,Earth to Echo ,5.8
2862,John Stockwell,84.0,135.0,134.0,Crazy/Beautiful ,6.5
2863,Clint Eastwood,251.0,141.0,16000.0,Letters from Iwo Jima ,7.9
2864,Michael Polish,113.0,104.0,35.0,The Astronaut Farmer ,6.3
2865,Daisy von Scherler Mayer,23.0,84.0,18.0,Woo ,3.8
2866,Lenny Abrahamson,421.0,118.0,412.0,Room ,8.3
2867,Bob Saget,32.0,82.0,799.0,Dirty Work ,6.4
2868,John Waters,52.0,95.0,0.0,Serial Mom ,6.7
2869,Andrew Fleming,81.0,94.0,26.0,Dick ,6.1
2870,Niels Arden Oplev,,88.0,76.0,Del 1 - Män som hatar kvinnor             ,8.1
2871,Craig Bolotin,39.0,99.0,7.0,Light It Up ,6.0
2872,Mark Christopher,63.0,121.0,15.0,54 ,5.8
2873,Blair Hayes,47.0,84.0,2.0,Bubble Boy ,5.6
2874,Jez Butterworth,111.0,93.0,16.0,Birthday Girl ,6.1
2875,Jon Lucas,168.0,93.0,24.0,21 & Over ,5.9
2876,Olivier Assayas,165.0,120.0,107.0,"Paris, je t'aime ",7.3
2877,Rod Lurie,104.0,112.0,37.0,Resurrecting the Champ ,6.8
2878,Paul Weitz,150.0,107.0,80.0,Admission ,5.7
2879,Patrice Leconte,61.0,112.0,83.0,The Widow of Saint-Pierre ,7.3
2880,Atom Egoyan,226.0,96.0,460.0,Chloe ,6.3
2881,Paul Mazursky,21.0,91.0,150.0,Faithful ,5.9
2882,Jim Sheridan,217.0,105.0,260.0,Brothers ,7.1
2883,Sidney Lumet,94.0,125.0,0.0,Find Me Guilty ,7.1
2884,Stephen Chbosky,364.0,102.0,139.0,The Perks of Being a Wallflower ,8.0
2885,Jon Hess,19.0,87.0,29.0,Excessive Force ,5.1
2886,Douglas McGrath,129.0,118.0,41.0,Infamous ,7.1
2887,Michael Winterbottom,71.0,115.0,187.0,The Claim ,6.5
2888,Mark Neveldine,93.0,91.0,83.0,The Vatican Tapes ,4.5
2889,Joe Cornish,399.0,88.0,115.0,Attack the Block ,6.6
2890,Angelina Jolie Pitt,110.0,127.0,11000.0,In the Land of Blood and Honey ,4.3
2891,Brad Anderson,285.0,94.0,122.0,The Call ,6.7
2892,John H. Lee,2.0,115.0,32.0,Operation Chromite ,6.8
2893,John Stainton,61.0,90.0,0.0,The Crocodile Hunter: Collision Course ,5.4
2894,Glenn Ficarra,242.0,102.0,43.0,I Love You Phillip Morris ,6.6
2895,Jean-Jacques Annaud,62.0,100.0,218.0,Quest for Fire ,7.4
2896,Denzel Washington,121.0,117.0,18000.0,Antwone Fisher ,7.3
2897,Michael Hoffman,83.0,109.0,97.0,The Emperor's Club ,6.9
2898,Tony Scott,122.0,121.0,12000.0,True Romance ,8.0
2899,Benedek Fliegauf,88.0,111.0,28.0,Womb ,6.4
2900,James Foley,120.0,100.0,164.0,Glengarry Glen Ross ,7.8
2901,Michael Winterbottom,225.0,109.0,187.0,The Killer Inside Me ,6.1
2902,Paul Schrader,130.0,93.0,261.0,Cat People ,6.1
2903,Stewart Hendler,167.0,101.0,10.0,Sorority Row ,5.1
2904,John Cromwell,7.0,101.0,19.0,The Prisoner of Zenda ,7.8
2905,Craig Gillespie,226.0,106.0,44.0,Lars and the Real Girl ,7.4
2906,Mark Herman,185.0,94.0,39.0,The Boy in the Striped Pajamas ,7.8
2907,Lars von Trier,177.0,140.0,3000.0,Dancer in the Dark ,8.0
2908,Gillian Armstrong,28.0,132.0,44.0,Oscar and Lucinda ,6.7
2909,Abel Ferrara,48.0,99.0,220.0,The Funeral ,6.6
2910,Brian Koppelman,116.0,90.0,34.0,Solitary Man ,6.4
2911,Ethan Maniquis,391.0,105.0,20.0,Machete ,6.7
2912,George Hickenlooper,117.0,108.0,60.0,Casino Jack ,6.2
2913,Don Bluth,24.0,69.0,383.0,The Land Before Time ,7.3
2914,Je-kyu Kang,86.0,148.0,16.0,Tae Guk Gi: The Brotherhood of War ,8.1
2915,William Dear,41.0,118.0,50.0,The Perfect Game ,7.0
2916,William Friedkin,304.0,132.0,607.0,The Exorcist ,8.0
2917,Steven Spielberg,385.0,130.0,14000.0,Jaws ,8.0
2918,Paul Weitz,145.0,95.0,80.0,American Pie ,7.0
2919,Stéphane Aubier,99.0,80.0,2.0,Ernest & Celestine ,7.9
2920,Michael Ritchie,29.0,94.0,23.0,The Golden Child ,5.9
2921,Tim Story,77.0,122.0,167.0,Think Like a Man ,6.6
2922,Tim Story,91.0,102.0,167.0,Barbershop ,6.3
2923,Nicholas Meyer,148.0,116.0,120.0,Star Trek II: The Wrath of Khan ,7.7
2924,Tom Shadyac,61.0,78.0,293.0,Ace Ventura: Pet Detective ,6.9
2925,John Badham,84.0,114.0,139.0,WarGames ,7.1
2926,Peter Weir,83.0,112.0,608.0,Witness ,7.4
2927,Mike McCoy,216.0,110.0,16.0,Act of Valor ,6.5
2928,Anne Fletcher,107.0,104.0,98.0,Step Up ,6.5
2929,Mike Judge,63.0,81.0,406.0,Beavis and Butt-Head Do America ,6.8
2930,Quentin Tarantino,140.0,154.0,16000.0,Jackie Brown ,7.5
2931,Jon Hurwitz,153.0,102.0,22.0,Harold & Kumar Escape from Guantanamo Bay ,6.6
2932,Josh Trank,414.0,89.0,128.0,Chronicle ,7.1
2933,Barbra Streisand,16.0,132.0,0.0,Yentl ,6.6
2934,Terry Gilliam,139.0,103.0,0.0,Time Bandits ,7.0
2935,Tamra Davis,111.0,93.0,33.0,Crossroads ,3.3
2936,Nima Nourizadeh,229.0,93.0,166.0,Project X ,6.7
2937,Franklin J. Schaffner,112.0,172.0,76.0,Patton ,8.0
2938,Mark Romanek,207.0,96.0,132.0,One Hour Photo ,6.8
2939,John Erick Dowdle,198.0,89.0,66.0,Quarantine ,6.0
2940,David Moreau,172.0,92.0,0.0,The Eye ,5.4
2941,Christopher Erskin,45.0,97.0,4.0,Johnson Family Vacation ,4.3
2942,Jesse Dylan,34.0,93.0,58.0,How High ,6.2
2943,Brian Henson,75.0,89.0,53.0,The Muppet Christmas Carol ,7.7
2944,Martin Campbell,400.0,144.0,258.0,Casino Royale ,8.0
2945,Julie Taymor,128.0,123.0,278.0,Frida ,7.4
2946,Dan Cutforth,68.0,93.0,4.0,Katy Perry: Part of Me ,5.9
2947,Josh Boone,326.0,133.0,131.0,The Fault in Our Stars ,7.8
2948,John Dahl,128.0,121.0,131.0,Rounders ,7.4
2949,Chris Rock,161.0,102.0,0.0,Top Five ,6.5
2950,John Frankenheimer,70.0,102.0,287.0,Prophecy ,5.4
2951,David Koepp,164.0,99.0,192.0,Stir of Echoes ,7.0
2952,,68.0,55.0,,Spartacus: War of the Damned             ,8.6
2953,Stephen Frears,354.0,98.0,350.0,Philomena ,7.6
2954,Mike Binder,125.0,118.0,57.0,The Upside of Anger ,6.9
2955,Franklin J. Schaffner,55.0,125.0,76.0,The Boys from Brazil ,7.0
2956,Elizabeth Allen Rosenbaum,66.0,104.0,20.0,Aquamarine ,5.3
2957,Jake Schreier,191.0,109.0,14.0,Paper Towns ,6.4
2958,Cheryl Dunye,33.0,86.0,17.0,My Baby's Daddy ,4.5
2959,Alexander Payne,433.0,115.0,729.0,Nebraska ,7.8
2960,Ernest R. Dickerson,66.0,92.0,226.0,Tales from the Crypt: Demon Knight ,6.7
2961,Tim Hill,37.0,91.0,25.0,Max Keeble's Big Move ,5.3
2962,Jason Reitman,325.0,94.0,655.0,Young Adult ,6.3
2963,Mark Neveldine,170.0,93.0,83.0,Crank ,7.0
2964,Lionel C. Martin,11.0,93.0,3.0,How to Be a Player ,5.3
2965,Richard LaGravenese,24.0,100.0,98.0,Living Out Loud ,6.6
2966,Sanaa Hamri,70.0,100.0,43.0,Just Wright ,5.8
2967,Jonathan Demme,232.0,113.0,438.0,Rachel Getting Married ,6.7
2968,Bob Rafelson,34.0,122.0,30.0,The Postman Always Rings Twice ,6.6
2969,Peter Webber,160.0,100.0,73.0,Girl with a Pearl Earring ,7.0
2970,Wolfgang Petersen,96.0,293.0,249.0,Das Boot ,8.4
2971,John Lee Hancock,106.0,137.0,102.0,The Alamo ,6.0
2972,Wallace Wolodarsky,53.0,93.0,32.0,Sorority Boys ,5.4
2973,Richard Curtis,274.0,123.0,628.0,About Time ,7.8
2974,Yimou Zhang,248.0,119.0,611.0,House of Flying Daggers ,7.6
2975,Nicholas Jarecki,288.0,107.0,27.0,Arbitrage ,6.6
2976,Dean Israelite,177.0,106.0,16.0,Project Almanac ,6.4
2977,Darnell Martin,81.0,109.0,67.0,Cadillac Records ,7.0
2978,Scott Alexander,29.0,81.0,25.0,Screwed ,5.7
2979,Stuart Gordon,58.0,95.0,216.0,Fortress ,5.9
2980,Christopher Guest,144.0,86.0,378.0,For Your Consideration ,6.3
2981,Woody Allen,114.0,113.0,11000.0,Celebrity ,6.3
2982,Ryan Murphy,132.0,122.0,708.0,Running with Scissors ,6.2
2983,Robert Iscove,60.0,90.0,7.0,From Justin to Kelly ,2.1
2984,Spike Lee,30.0,108.0,0.0,Girl 6 ,5.0
2985,Jane Campion,138.0,113.0,319.0,In the Cut ,5.3
2986,James Gray,190.0,110.0,115.0,Two Lovers ,7.1
2987,Fred Schepisi,61.0,109.0,40.0,Last Orders ,7.0
2988,Joon-ho Bong,363.0,110.0,584.0,The Host ,7.0
2989,Roger Spottiswoode,2.0,100.0,55.0,The Pursuit of D.B. Cooper ,5.7
2990,Antonia Bird,131.0,101.0,61.0,Ravenous ,7.1
2991,Jon Poll,146.0,97.0,20.0,Charlie Bartlett ,7.0
2992,Paolo Sorrentino,280.0,172.0,667.0,The Great Beauty ,7.7
2993,Peter Care,78.0,104.0,0.0,The Dangerous Lives of Altar Boys ,7.1
2994,Chan-wook Park,469.0,99.0,0.0,Stoker ,6.8
2995,Kar-Wai Wong,194.0,129.0,0.0,2046 ,7.5
2996,Ira Sachs,121.0,91.0,60.0,Married Life ,6.3
2997,Carroll Ballard,38.0,100.0,19.0,Duma ,7.3
2998,Neil Jordan,123.0,111.0,277.0,Ondine ,6.8
2999,Takeshi Kitano,81.0,114.0,0.0,Brother ,7.2
3000,Anthony Russo,72.0,86.0,94.0,Welcome to Collinwood ,6.4
3001,Sidney Lumet,25.0,107.0,0.0,Critical Care ,6.0
3002,Vadim Perelman,78.0,90.0,26.0,The Life Before Her Eyes ,6.4
3003,Lawrence Kasdan,57.0,103.0,759.0,Darling Companion ,5.1
3004,Marco Kreuzpaintner,69.0,120.0,7.0,Trade ,7.5
3005,Lajos Koltai,73.0,134.0,45.0,Fateless ,7.1
3006,Alan Rudolph,42.0,110.0,18.0,Breakfast of Champions ,4.6
3007,Yimou Zhang,101.0,95.0,611.0,"A Woman, a Gun and a Noodle Shop ",5.7
3008,Vincenzo Natali,82.0,95.0,165.0,Cypher ,6.8
3009,Chuan Lu,149.0,132.0,14.0,City of Life and Death ,7.7
3010,Tim Johnson,165.0,94.0,12.0,Home ,6.7
3011,Lijun Sun,5.0,89.0,0.0,Legend of Kung Fu Rabbit ,3.2
3012,Takashi Yamazaki,44.0,138.0,7.0,Space Battleship Yamato ,6.1
3013,Renny Harlin,74.0,113.0,212.0,5 Days of War ,5.6
3014,Christopher Smith,156.0,99.0,76.0,Triangle ,6.9
3015,Timothy Hines,1.0,111.0,0.0,10 Days in a Madhouse ,7.5
3016,Randall Wallace,82.0,99.0,130.0,Heaven Is for Real ,5.8
3017,Guy Ritchie,151.0,104.0,0.0,Snatch ,8.3
3018,David Winters,3.0,89.0,49.0,Dancin' It's On ,2.8
3019,Mary Lambert,98.0,103.0,52.0,Pet Sematary ,6.6
3020,Akira Kurosawa,25.0,134.0,0.0,Madadayo ,7.5
3021,Jamie Thraves,35.0,100.0,2.0,The Cry of the Owl ,6.0
3022,Mabel Cheung,6.0,130.0,3.0,A Tale of Three Cities ,6.2
3023,Joe Dante,183.0,106.0,287.0,Gremlins ,7.2
3024,George Lucas,282.0,125.0,0.0,Star Wars: Episode IV - A New Hope ,8.7
3025,Dan Mazer,158.0,109.0,11.0,Dirty Grandpa ,6.0
3026,David Lean,89.0,200.0,767.0,Doctor Zhivago ,8.0
3027,Stephen Daldry,101.0,114.0,335.0,Trash ,7.2
3028,Kenny Ortega,128.0,112.0,197.0,High School Musical 3: Senior Year ,4.5
3029,David O. Russell,410.0,116.0,737.0,The Fighter ,7.9
3030,Jeff Tremaine,104.0,92.0,79.0,Jackass Number Two ,7.1
3031,Jonathan Lynn,54.0,120.0,36.0,My Cousin Vinny ,7.5
3032,R.J. Cutler,141.0,107.0,15.0,If I Stay ,6.8
3033,Brian Trenchard-Smith,30.0,92.0,53.0,Drive Hard ,4.3
3034,David S. Ward,57.0,107.0,42.0,Major League ,7.2
3035,Oliver Parker,56.0,100.0,32.0,St. Trinian's ,5.8
3036,Joel Schumacher,216.0,81.0,541.0,Phone Booth ,7.1
3037,Adam Shankman,80.0,101.0,163.0,A Walk to Remember ,7.4
3038,Tim Robbins,77.0,122.0,0.0,Dead Man Walking ,7.6
3039,Roger Kumble,101.0,97.0,16.0,Cruel Intentions ,6.9
3040,Kevin Greutert,156.0,92.0,52.0,Saw VI ,6.0
3041,Mel Brooks,48.0,92.0,0.0,History of the World: Part I ,6.9
3042,Gina Prince-Bythewood,109.0,110.0,107.0,The Secret Life of Bees ,7.3
3043,Rob Pritts,62.0,86.0,5.0,Corky Romano ,4.6
3044,Brian De Palma,33.0,91.0,0.0,Raising Cain ,6.0
3045,Norman Jewison,20.0,145.0,278.0,F.I.S.T. ,6.4
3046,Tobe Hooper,52.0,100.0,365.0,Invaders from Mars ,5.5
3047,John Crowley,351.0,111.0,34.0,Brooklyn ,7.5
3048,Stanley Kubrick,124.0,184.0,0.0,Barry Lyndon ,8.1
3049,Brendan Malloy,37.0,89.0,2.0,Out Cold ,6.3
3050,Reginald Hudlin,58.0,84.0,71.0,The Ladies Man ,5.1
3051,Dustin Hoffman,175.0,98.0,0.0,Quartet ,6.8
3052,Gregory Poirier,75.0,95.0,5.0,Tomcats ,5.3
3053,Bill Paxton,161.0,100.0,0.0,Frailty ,7.3
3054,Simon Curtis,203.0,109.0,64.0,Woman in Gold ,7.3
3055,Bill Condon,188.0,118.0,386.0,Kinsey ,7.1
3056,Sam Raimi,221.0,88.0,0.0,Army of Darkness ,7.6
3057,Dewey Nicks,66.0,86.0,4.0,Slackers ,5.3
3058,Lasse Hallström,80.0,118.0,529.0,What's Eating Gilbert Grape ,7.8
3059,Philip Saville,25.0,125.0,10.0,The Visual Bible: The Gospel of John ,7.7
3060,Mike Leigh,169.0,125.0,608.0,Vera Drake ,7.7
3061,Daisy von Scherler Mayer,70.0,94.0,18.0,The Guru ,5.4
3062,Mira Nair,15.0,113.0,300.0,The Perez Family ,6.2
3063,Ethan Coen,535.0,104.0,1000.0,Inside Llewyn Davis ,7.4
3064,Tim Blake Nelson,92.0,95.0,596.0,O ,6.2
3065,William A. Graham,14.0,102.0,8.0,Return to the Blue Lagoon ,5.1
3066,Martin Ritt,13.0,124.0,58.0,The Molly Maguires ,6.9
3067,John Turturro,87.0,105.0,0.0,Romance & Cigarettes ,6.3
3068,Agnieszka Holland,78.0,104.0,238.0,Copying Beethoven ,6.8
3069,Tobe Hooper,223.0,120.0,365.0,Poltergeist ,7.4
3070,Rowan Joffe,136.0,111.0,17.0,Brighton Rock ,5.7
3071,David Hackl,160.0,95.0,43.0,Saw V ,5.8
3072,Giuliano Montaldo,28.0,96.0,4.0,Machine Gun McCain ,6.2
3073,Lisa Azuelos,54.0,97.0,15.0,LOL ,4.3
3074,Ray Lawrence,75.0,118.0,10.0,Jindabyne ,6.4
3075,Karan Johar,20.0,193.0,160.0,Kabhi Alvida Naa Kehna ,6.0
3076,Oliver Parker,105.0,97.0,32.0,An Ideal Husband ,6.9
3077,Ruairi Robinson,120.0,98.0,7.0,The Last Days on Mars ,5.5
3078,Jaume Balagueró,108.0,103.0,57.0,Darkness ,5.4
3079,Stanley Kubrick,285.0,161.0,0.0,2001: A Space Odyssey ,8.3
3080,Steven Spielberg,215.0,120.0,14000.0,E.T. the Extra-Terrestrial ,7.9
3081,Jon Kasdan,81.0,97.0,21.0,In the Land of Women ,6.5
3082,Léa Pool,17.0,97.0,4.0,The Blue Butterfly ,6.3
3083,Floyd Mutrux,5.0,99.0,11.0,There Goes My Baby ,6.4
3084,,3.0,24.0,,Lovesick             ,7.9
3085,Sajid Khan,10.0,144.0,0.0,Housefull ,5.3
3086,Christopher Cain,43.0,111.0,58.0,September Dawn ,5.8
3087,Dean Wright,43.0,145.0,0.0,For Greater Glory: The True Story of Cristiada ,6.6
3088,Eric Lartigau,94.0,106.0,7.0,La Famille Bélier ,7.4
3089,Gus Van Sant,161.0,126.0,835.0,Good Will Hunting ,8.3
3090,Shintaro Shimosawa,38.0,106.0,29.0,Misconduct ,5.3
3091,Darren Lynn Bousman,210.0,121.0,163.0,Saw III ,6.2
3092,Ivan Reitman,52.0,117.0,425.0,Stripes ,6.9
3093,Peyton Reed,139.0,98.0,235.0,Bring It On ,5.9
3094,James DeMonaco,165.0,109.0,65.0,The Purge: Election Year ,6.1
3095,Robert Iscove,96.0,95.0,7.0,She's All That ,5.8
3096,Lee Daniels,323.0,109.0,304.0,Precious ,7.3
3097,Darren Lynn Bousman,190.0,96.0,163.0,Saw IV ,5.9
3098,Geoffrey Sax,173.0,101.0,13.0,White Noise ,5.5
3099,Tyler Perry,46.0,107.0,0.0,Madea's Family Reunion ,5.0
3100,Martin Scorsese,59.0,119.0,17000.0,The Color of Money ,7.0
3101,Ken Annakin,53.0,178.0,19.0,The Longest Day ,7.8
3102,Stephen Herek,22.0,100.0,65.0,The Mighty Ducks ,6.4
3103,Takashi Shimizu,203.0,98.0,70.0,The Grudge ,5.9
3104,Dennis Dugan,77.0,92.0,221.0,Happy Gilmore ,7.0
3105,Victor Salva,190.0,90.0,108.0,Jeepers Creepers ,6.1
3106,Stephen Herek,81.0,90.0,65.0,Bill & Ted's Excellent Adventure ,6.9
3107,Carol Reed,56.0,153.0,82.0,Oliver! ,7.5
3108,John Madden,264.0,124.0,108.0,The Best Exotic Marigold Hotel ,7.3
3109,Chuck Sheetz,44.0,82.0,6.0,Recess: School's Out ,6.5
3110,George Miller,117.0,107.0,750.0,Mad Max Beyond Thunderdome ,6.2
3111,Mark L. Lester,124.0,75.0,73.0,Commando ,6.7
3112,William Brent Bell,159.0,97.0,19.0,The Boy ,6.0
3113,John Erick Dowdle,273.0,80.0,66.0,Devil ,6.3
3114,Marcus Raboy,26.0,85.0,7.0,Friday After Next ,5.8
3115,Leigh Whannell,242.0,97.0,482.0,Insidious: Chapter 3 ,6.1
3116,Michael Schultz,55.0,109.0,78.0,The Last Dragon ,6.9
3117,Guy Ritchie,151.0,104.0,0.0,Snatch ,8.3
3118,Brett Leonard,48.0,140.0,32.0,The Lawnmower Man ,5.4
3119,Peter Sollett,166.0,90.0,6.0,Nick and Norah's Infinite Playlist ,6.7
3120,Kevin Smith,206.0,130.0,0.0,Dogma ,7.4
3121,Bob Dolman,92.0,98.0,7.0,The Banger Sisters ,5.6
3122,Joe Dante,78.0,101.0,287.0,Twilight Zone: The Movie ,6.5
3123,Rowdy Herrington,83.0,114.0,9.0,Road House ,6.5
