Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
45,Female,Korean,Married,3,Living with spouse,0,0,None,0,Employed part time,0,"$40,000 - $49,999",No,8,High,Korean,
37,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,9,High,Korean,Pretty much
43,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,8,High,Korean,Pretty much
41,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,13,High,Korean,Pretty much
53,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,High,English,Not very much
44,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$50,000 - $59,999",Yes,44,High,English,Pretty much
43,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,9,High,Korean,
74,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,40,Very high,Korean,
76,Male,Korean,Living with a partner,6,0,0,0,Protestant,0,0,Retired,"$30,000 - $39,999",No,9,High,Korean,Pretty much
32,Male,Korean,Single,1,0,0,0,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,9,High,Korean,Very much
71,Male,Korean,Married,3,Living with spouse,0,Living with friends/roommates,Protestant,0,Employed part time,0,"$50,000 - $59,999",No,36,High,Korean,
46,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,19,Low,Korean,Pretty much
21,Male,Korean,Single,4,0,Living with parents,0,None,0,0,0,"$70,000 and over",No,9,High,English,
35,Female,Korean,Married,3,Living with spouse,0,0,None,0,0,0,"$50,000 - $59,999",No,10,Low,Korean,Pretty much
22,Female,Korean,Single,2,0,0,0,Protestant,0,Employed part time,0,"$0 - $9,999",No,10,High,Korean,Pretty much
58,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,Employed part time,0,"$10,000 - $19,999",No,30,High,English,Pretty much
56,Female,Korean,Married,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,10,High,Korean,
34,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,10,Low,Korean,Not very much
37,Male,Korean,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$50,000 - $59,999",No,10,Low,Korean,Pretty much
51,Female,Korean,Married,5,Living with spouse,Living with parents,0,None,Employed full time,0,0,"$40,000 - $49,999",No,10,Low,Korean,Pretty much
32,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,32,Very high,English,Very much
36,Male,Korean,Single,1,0,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,15,High,Korean,Pretty much
38,Female,Korean,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,12,Low,Korean,Pretty much
44,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,10,High,Korean,Pretty much
56,Female,Korean,Married,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,10,High,Korean,
46,Female,Korean,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,15,Low,Korean,Pretty much
55,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$40,000 - $49,999",No,25,Low,Korean,Pretty much
60,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,30,High,Korean,Pretty much
49,Male,Korean,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,15,High,Korean,Pretty much
46,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$50,000 - $59,999",No,20,Low,Korean,Pretty much
40,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$10,000 - $19,999",No,10,Low,Korean,
27,Female,Korean,Single,3,0,Living with parents,0,Protestant,Employed full time,0,0,"$30,000 - $39,999",No,24,High,English,Pretty much
72,Female,Korean,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,"$10,000 - $19,999",No,45,High,Korean,Pretty much
48,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,10,Low,Korean,Pretty much
50,Male,Korean,Married,5,Living with spouse,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,20,High,Korean,Pretty much
42,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,10,High,Korean,
77,Female,Korean,Married,1,0,0,0,Protestant,0,0,Retired,"$20,000 - $29,999",,,,Korean,Pretty much
46,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,24,High,English,Very much
88,Female,Korean,Other,1,0,0,0,Protestant,0,0,0,,No,30,Low,Korean,Pretty much
33,Male,Korean,Single,2,0,0,Living with friends/roommates,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,15,High,Korean,
55,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$40,000 - $49,999",No,11,High,Korean,Pretty much
43,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,11,High,Korean,
37,Male,Korean,Single,1,0,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,37,Very high,English,Very much
41,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,12,Low,Korean,Pretty much
45,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$10,000 - $19,999",No,11,Very low,Korean,Pretty much
41,Female,Korean,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,11,High,Korean,Pretty much
37,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,15,Low,Korean,Not very much
46,Male,Korean,Married,1,0,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,14,High,Korean,Pretty much
63,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$40,000 - $49,999",No,35,Very high,Korean,
48,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,12,Low,Korean,Not very much
37,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,12,Low,Korean,Pretty much
37,Female,Korean,Married,5,Living with spouse,0,0,Catholic,Employed full time,0,0,"$60,000 - $69,999",Yes,37,Very high,English,Very much
41,Female,Korean,Married,4,Living with spouse,0,0,Other,Employed full time,0,0,"$70,000 and over",No,15,High,Korean,Pretty much
37,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,12,Low,Korean,
88,Male,Korean,Single,3,0,0,0,Protestant,0,0,Retired,,No,12,Low,Korean,
31,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$50,000 - $59,999",No,15,High,English,Pretty much
50,Male,Korean,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,24,High,Korean,
62,Female,Korean,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,30,High,Korean,Pretty much
55,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,42,Very high,English,
82,Female,Korean,Living with a partner,,0,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,7,Very high,Korean,Not very much
61,Female,Korean,Married,4,Living with spouse,Living with parents,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,13,High,Korean,Not at all
45,Male,Korean,Living with a partner,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,13,Low,Korean,Pretty much
33,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,13,High,English,Pretty much
38,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,12,Very low,Korean,Not very much
54,Female,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,35,High,Korean,Pretty much
,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$0 - $9,999",No,13,Very low,Korean,
81,Male,Korean,Living with a partner,,0,0,0,Protestant,,,,,No,14,High,Korean,
49,Female,Korean,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,24,Low,Korean,Pretty much
89,Male,Korean,Living with a partner,6,0,0,0,Protestant,0,0,Retired,,No,7,Low,Korean,Not very much
44,Female,Korean,Single,2,0,0,0,Protestant,0,0,0,"$0 - $9,999",No,13,High,Korean,Pretty much
42,Female,Korean,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,14,Low,Korean,Pretty much
44,Male,Korean,Married,5,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,16,High,Korean,Not very much
70,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,34,High,Korean,Not very much
29,Female,Korean,Single,1,0,0,Living with friends/roommates,Buddhist,0,0,0,,No,15,Very high,English,Not very much
30,Male,Korean,Married,2,Living with spouse,0,0,Catholic,0,0,0,"$0 - $9,999",No,15,High,Korean,Not at all
44,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$40,000 - $49,999",No,15,Low,Korean,
47,Male,Korean,Single,1,0,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,High,English,Very much
55,Male,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,15,High,Korean,Pretty much
63,Female,Korean,Married,7,Living with spouse,0,0,Catholic,0,0,0,"$0 - $9,999",No,18,High,Korean,Pretty much
42,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,21,High,English,Very much
49,Male,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$40,000 - $49,999",No,15,High,Korean,Pretty much
19,Female,Korean,Single,3,0,Living with parents,0,None,0,0,0,"$60,000 - $69,999",No,15,Very high,English,
61,Female,Korean,Living with a partner,4,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,26,Low,Korean,Pretty much
61,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,26,Low,Korean,Pretty much
51,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$10,000 - $19,999",No,15,High,Korean,
34,Female,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,34,Very high,English,Pretty much
48,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,35,Very high,Korean,Pretty much
19,Male,Korean,Single,4,0,Living with parents,0,Catholic,0,0,0,"$60,000 - $69,999",Yes,19,Very high,English,Pretty much
39,Female,Korean,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,16,Low,Korean,Not very much
40,Female,Korean,Married,4,Living with spouse,0,0,None,0,Employed part time,0,"$70,000 and over",Yes,40,Very high,English,Very much
43,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,16,Low,Korean,Pretty much
48,Female,Korean,Single,3,0,0,0,Catholic,Employed full time,0,0,"$50,000 - $59,999",No,16,High,Korean,Pretty much
42,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,16,High,Korean,Very much
49,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,25,High,Korean,Pretty much
41,Female,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,16,High,Korean,Pretty much
23,Female,Korean,Single,3,0,Living with parents,0,Protestant,0,0,0,"$30,000 - $39,999",No,17,High,English,
53,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,26,High,Korean,Pretty much
44,Female,Korean,Married,4,Living with spouse,0,0,None,0,Employed part time,0,"$70,000 and over",No,39,High,English,Very much
46,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,18,Low,Korean,Pretty much
37,Male,Korean,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,30,Very high,Korean,Pretty much
74,Male,Korean,Married,7,Living with spouse,0,0,Catholic,0,0,Retired,"$0 - $9,999",No,19,High,Korean,Pretty much
67,Male,Korean,Married,2,Living with spouse,0,0,Catholic,0,0,Retired,"$20,000 - $29,999",No,27,Low,Korean,Pretty much
38,Female,Korean,Married,8,Living with spouse,Living with parents,0,Protestant,0,0,0,"$70,000 and over",No,18,High,Korean,Not very much
45,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,Very high,Korean,Very much
68,Female,Korean,Single,2,0,0,0,Protestant,,,,"$30,000 - $39,999",No,40,High,Korean,
36,Male,Korean,Living with a partner,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,36,Very high,English,Pretty much
62,Female,Korean,Married,6,0,0,0,Protestant,0,0,0,"$50,000 - $59,999",No,17,High,Korean,Pretty much
50,Male,Korean,Married,2,Living with spouse,0,0,None,0,0,0,"$60,000 - $69,999",No,25,High,Korean,Pretty much
41,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,38,Very high,English,Not very much
46,Male,Korean,Married,7,Living with spouse,Living with parents,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,19,High,Korean,Pretty much
41,Male,Korean,Single,2,0,0,Living with friends/roommates,Protestant,Employed full time,0,0,"$40,000 - $49,999",No,22,High,Korean,
63,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$70,000 and over",No,35,High,Korean,Pretty much
45,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,22,Low,Korean,Not very much
53,Female,Korean,Married,2,Living with spouse,0,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,20,High,Korean,Pretty much
28,Male,Korean,Single,3,0,Living with parents,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,28,Very high,English,Pretty much
57,Male,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,20,High,Korean,Pretty much
60,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$40,000 - $49,999",No,37,Low,Korean,
37,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,Very high,Korean,Pretty much
51,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,23,High,English,Pretty much
20,Female,Korean,Single,1,0,0,0,Protestant,0,0,0,"$0 - $9,999",Yes,20,Low,English,
22,Female,Korean,Single,1,0,0,0,Protestant,0,0,0,"$0 - $9,999",Yes,22,Low,English,
21,Male,Korean,Single,3,0,Living with parents,0,Protestant,0,0,0,"$70,000 and over",No,20,High,English,Very much
98,Female,Korean,Other,5,0,0,0,Protestant,0,0,0,"$0 - $9,999",No,20,High,Korean,
51,Female,Korean,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,24,High,Korean,Pretty much
49,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,49,Low,English,
27,Female,Korean,Single,1,0,0,0,Catholic,Employed full time,0,0,"$60,000 - $69,999",No,27,Very high,English,Very much
65,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$30,000 - $39,999",No,36,High,Korean,Pretty much
22,Female,Korean,Single,4,0,Living with parents,0,Catholic,Employed full time,0,0,"$60,000 - $69,999",No,22,High,English,Very much
45,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,33,Very high,English,
82,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$70,000 and over",No,45,Low,Korean,Very much
38,Male,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,38,Very high,Korean,
48,Male,Korean,Married,8,Living with spouse,Living with parents,0,Protestant,0,0,0,"$70,000 and over",No,25,High,Korean,Pretty much
54,Male,Korean,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$40,000 - $49,999",No,24,Low,Korean,Pretty much
49,Female,Korean,Married,4,Living with spouse,Living with parents,0,Catholic,0,0,0,"$60,000 - $69,999",No,25,High,Korean,Not very much
51,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,32,High,English,Pretty much
56,Female,Korean,Married,7,Living with spouse,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,34,High,Korean,
46,Male,Korean,Single,3,0,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,26,High,Korean,Not very much
58,Female,Korean,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,27,High,Korean,Pretty much
55,Female,Korean,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,26,High,Korean,Very much
54,Male,Korean,Married,5,Living with spouse,Living with parents,0,None,0,0,0,"$60,000 - $69,999",No,27,High,Korean,Pretty much
89,Female,Korean,Other,6,0,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,27,High,Korean,Very much
53,Male,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",Yes,53,Very high,English,Pretty much
68,Female,Korean,Married,4,0,0,0,Protestant,0,0,0,,No,33,High,Korean,Pretty much
46,Female,Korean,Married,7,Living with spouse,Living with parents,0,Protestant,0,Employed part time,0,"$50,000 - $59,999",No,34,Very high,Korean,Pretty much
74,Female,Korean,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$20,000 - $29,999",No,28,High,Korean,Pretty much
77,Male,Korean,Living with a partner,2,Living with spouse,0,0,Protestant,0,0,0,"$30,000 - $39,999",No,28,Low,Korean,Pretty much
47,Female,Korean,Married,5,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,29,Very high,English,Pretty much
46,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,32,High,Korean,Pretty much
71,Female,Korean,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$10,000 - $19,999",No,30,Very low,Korean,Not very much
77,Female,Korean,Other,5,0,0,0,Protestant,0,0,Retired,,No,30,High,Korean,Pretty much
78,Male,Korean,Married,5,0,0,0,Protestant,0,0,Retired,"$10,000 - $19,999",No,38,Low,Korean,Pretty much
54,Male,Korean,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,30,Low,Korean,
66,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,Employed part time,0,"$50,000 - $59,999",No,40,High,Korean,Pretty much
77,Male,Korean,Other,1,0,0,0,Protestant,0,0,Retired,"$0 - $9,999",No,30,High,Korean,Very much
74,Female,Korean,Married,6,Living with spouse,0,0,Protestant,0,0,0,,No,30,Low,Korean,
65,Female,Korean,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$60,000 - $69,999",No,44,High,Korean,Very much
