Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
46,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$40,000 - $49,999",No,35,Very high,Viet,Not very much
18,Female,Vietnamese,Single,5,0,Living with parents,0,Buddhist,0,Employed part time,0,"$60,000 - $69,999",No,2,High,Viet,Pretty much
25,Female,Vietnamese,Single,2,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,8,High,Viet,Pretty much
63,Female,Vietnamese,Single,8,0,0,0,Buddhist,0,Employed part time,0,"$20,000 - $29,999",No,34,High,Viet,Pretty much
49,Male,Vietnamese,Living with a partner,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$30,000 - $39,999",No,6,High,Viet,Pretty much
44,Female,Vietnamese,Married,5,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,22,Low,Viet,Pretty much
32,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,15,Low,Viet,Pretty much
50,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,10,Very high,Viet,Pretty much
36,Male,Vietnamese,Single,5,0,Living with parents,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,17,High,Viet,Pretty much
61,Female,Vietnamese,Married,3,Living with spouse,0,0,Protestant,0,0,Retired,"$10,000 - $19,999",No,20,High,Viet,Not very much
62,Male,Vietnamese,Married,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,10,Low,Viet,Pretty much
18,Male,Vietnamese,Single,2,0,0,Living with friends/roommates,None,0,0,0,"$70,000 and over",Yes,18,High,English,Very much
55,Male,Vietnamese,Married,2,Living with spouse,0,0,None,0,0,0,"$30,000 - $39,999",No,0.5,Low,Viet,Very much
30,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$40,000 - $49,999",No,6,Very high,Viet,Very much
32,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,11,High,Viet,Very much
45,Female,Vietnamese,Married,4,Living with spouse,0,0,Other,Employed full time,0,0,"$10,000 - $19,999",No,0.5,Very low,Viet,Pretty much
63,Female,Vietnamese,Single,3,0,Living with parents,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,38,High,Viet,Pretty much
18,Female,Vietnamese,Single,6,0,Living with parents,0,Catholic,0,0,0,"$0 - $9,999",Yes,18,Very high,English,Pretty much
34,Female,Vietnamese,Married,5,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,0.5,Low,Viet,Very much
18,Male,Vietnamese,Single,2,0,0,Living with friends/roommates,None,0,0,0,"$0 - $9,999",Yes,18,High,English,Very much
20,Female,Vietnamese,Single,2,0,0,0,Catholic,0,0,0,"$0 - $9,999",Yes,20,High,English,Very much
60,Female,Vietnamese,Single,2,0,0,0,Protestant,Employed full time,0,0,"$20,000 - $29,999",No,35,High,Viet,Not very much
27,Female,Vietnamese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$20,000 - $29,999",No,2,Low,Viet,Pretty much
33,Female,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,16,High,English,Very much
32,Female,Vietnamese,Married,4,Living with spouse,0,0,Other,Employed full time,0,0,"$20,000 - $29,999",No,2,Very high,Viet,Very much
52,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$20,000 - $29,999",No,1,High,Viet,Pretty much
36,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$0 - $9,999",No,6,High,Viet,Pretty much
19,Female,Vietnamese,Single,6,0,Living with parents,0,Buddhist,0,0,0,"$70,000 and over",Yes,19,Very high,English,Pretty much
19,Female,Vietnamese,Single,4,0,Living with parents,0,Buddhist,0,0,0,"$40,000 - $49,999",No,9,High,Viet,Pretty much
22,Female,Vietnamese,Single,4,0,Living with parents,0,Other,0,Employed part time,0,"$0 - $9,999",No,1,Low,Viet,Pretty much
25,Female,Vietnamese,Single,6,0,0,0,Buddhist,0,0,0,"$30,000 - $39,999",No,5,High,Viet,Very much
33,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,7,High,English,Pretty much
45,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,1,Low,Viet,Pretty much
32,Male,Vietnamese,Living with a partner,2,0,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,11,High,English,Pretty much
19,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Buddhist,0,0,0,"$70,000 and over",Yes,19,High,English,Pretty much
55,Female,Vietnamese,Married,6,Living with spouse,0,0,Buddhist,0,0,0,"$20,000 - $29,999",No,1,Very low,Viet,Very much
18,Male,Vietnamese,Single,4,0,0,Living with friends/roommates,None,0,0,0,"$50,000 - $59,999",No,3,High,Viet,Pretty much
25,Female,Vietnamese,Single,3,0,0,Living with friends/roommates,Catholic,0,0,0,"$30,000 - $39,999",Yes,25,High,English,Very much
49,Female,Vietnamese,Single,4,0,Living with parents,0,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,30,High,English,Pretty much
71,Male,Vietnamese,Single,1,0,0,0,Buddhist,0,0,Retired,"$20,000 - $29,999",No,24,Low,Viet,Pretty much
52,Male,Vietnamese,Married,5,Living with spouse,0,0,Other,0,0,0,"$20,000 - $29,999",No,1,High,Viet,Pretty much
64,Female,Vietnamese,Single,1,0,0,Living with friends/roommates,Buddhist,0,0,0,"$10,000 - $19,999",No,20,Low,Viet,Pretty much
19,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Catholic,0,Employed part time,0,"$0 - $9,999",Yes,19,Very high,English,Pretty much
20,Female,Vietnamese,Single,5,0,Living with parents,0,Catholic,0,Employed part time,0,"$0 - $9,999",No,2,Low,Viet,Not very much
21,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Buddhist,0,0,0,"$70,000 and over",No,4,High,Viet,Pretty much
36,Male,Vietnamese,Married,5,Living with spouse,0,Living with friends/roommates,Buddhist,Employed full time,0,0,"$70,000 and over",Yes,34,Very high,English,Very much
20,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Catholic,0,0,0,"$0 - $9,999",Yes,20,High,Viet,Very much
19,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,None,0,0,0,"$60,000 - $69,999",No,8,Very high,Viet,Very much
19,Female,Vietnamese,Single,6,0,0,Living with friends/roommates,Buddhist,0,0,0,"$0 - $9,999",Yes,19,Very high,English,Not at all
19,Male,Vietnamese,Single,6,0,0,Living with friends/roommates,Buddhist,0,0,0,"$0 - $9,999",Yes,19,Very high,English,Pretty much
22,Male,Vietnamese,Single,4,0,0,Living with friends/roommates,None,0,0,0,"$30,000 - $39,999",No,4,High,Viet,Very much
20,Male,Vietnamese,Single,5,0,Living with parents,0,Catholic,0,Employed part time,0,"$70,000 and over",Yes,20,High,English,Very much
19,Female,Vietnamese,Single,4,0,Living with parents,0,Catholic,0,0,0,"$0 - $9,999",Yes,19,Very high,English,Pretty much
47,Female,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,24,High,Viet,Pretty much
44,Female,Vietnamese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$10,000 - $19,999",No,20,High,Viet,Very much
23,Female,Vietnamese,Single,3,0,0,0,None,0,0,0,"$0 - $9,999",No,2,Low,Viet,Pretty much
25,Male,Vietnamese,Single,4,0,Living with parents,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,2,Low,English,Pretty much
44,Male,Vietnamese,Married,4,0,0,0,Protestant,Employed full time,0,0,"$10,000 - $19,999",No,2,Low,Viet,Pretty much
37,Female,Vietnamese,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$50,000 - $59,999",No,2,Low,Viet,Very much
56,Female,Vietnamese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$20,000 - $29,999",No,2,Low,Viet,Very much
35,Female,Vietnamese,Married,4,0,Living with parents,0,Buddhist,Employed full time,0,0,"$20,000 - $29,999",No,2,High,Viet,Very much
76,Female,Vietnamese,Married,4,0,0,0,None,0,0,Retired,"$0 - $9,999",No,10,High,Viet,Very much
78,Male,Vietnamese,Married,4,0,0,0,None,0,0,Retired,"$0 - $9,999",No,10,High,Viet,Very much
18,Female,Vietnamese,Single,5,0,Living with parents,0,Buddhist,0,Employed part time,0,"$60,000 - $69,999",No,2,Low,Viet,Very much
40,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$10,000 - $19,999",No,2,Very high,Viet,Pretty much
67,Male,Vietnamese,Single,2,0,0,0,Catholic,0,0,Retired,"$10,000 - $19,999",No,20,High,Viet,Not very much
51,Male,Vietnamese,Married,6,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,22,Very high,Viet,Pretty much
20,Female,Vietnamese,Single,5,0,0,Living with friends/roommates,Buddhist,0,Employed part time,0,"$70,000 and over",Yes,20,Very high,English,Pretty much
21,Male,Vietnamese,Single,4,0,0,Living with friends/roommates,Catholic,0,Employed part time,0,"$0 - $9,999",Yes,21,Very high,Viet,Pretty much
41,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,20,High,English,Pretty much
25,Male,Vietnamese,Single,4,0,Living with parents,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,2,High,English,Not very much
49,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,2,Low,Viet,Pretty much
25,Male,Vietnamese,Single,6,0,0,Living with friends/roommates,Catholic,0,0,0,"$0 - $9,999",No,5,High,Viet,Very much
18,Male,Vietnamese,Single,2,0,0,Living with friends/roommates,Catholic,0,0,0,"$0 - $9,999",Yes,18,High,English,Very much
19,Female,Vietnamese,Single,3,0,0,Living with friends/roommates,Catholic,0,Employed part time,0,"$0 - $9,999",Yes,19,Very high,English,Very much
20,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Catholic,0,Employed part time,0,"$0 - $9,999",Yes,20,High,English,Pretty much
29,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,10,High,Viet,Pretty much
18,Male,Vietnamese,Single,4,0,0,0,Catholic,0,0,0,"$30,000 - $39,999",No,6,High,Viet,Pretty much
21,Male,Vietnamese,Single,4,0,Living with parents,0,Catholic,0,Employed part time,0,"$40,000 - $49,999",No,5,Very high,Viet,Not at all
23,Female,Vietnamese,Single,1,0,0,0,None,0,0,0,"$0 - $9,999",No,6,High,Viet,Very much
22,Female,Vietnamese,Single,4,0,0,0,Buddhist,0,Employed part time,0,"$0 - $9,999",No,3,Low,English,Pretty much
33,Female,Vietnamese,Married,8,Living with spouse,0,0,None,Employed full time,0,0,"$20,000 - $29,999",No,3,High,Viet,Pretty much
25,Male,Vietnamese,Living with a partner,4,Living with spouse,0,Living with friends/roommates,Catholic,Employed full time,0,0,"$50,000 - $59,999",No,24,Very high,English,Pretty much
24,Male,Vietnamese,Single,3,0,0,0,None,0,0,0,"$0 - $9,999",No,3,Low,Viet,Pretty much
69,Male,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$10,000 - $19,999",No,3,Low,Viet,Pretty much
28,Female,Vietnamese,Married,3,0,0,0,Buddhist,Employed full time,0,0,"$20,000 - $29,999",No,3,Very high,Viet,Pretty much
48,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,5,High,Viet,Pretty much
21,Male,Vietnamese,Single,2,0,0,Living with friends/roommates,Buddhist,0,Employed part time,0,"$0 - $9,999",No,7,High,English,Pretty much
23,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Buddhist,0,0,0,"$20,000 - $29,999",Yes,23,Very high,English,Very much
46,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$50,000 - $59,999",No,5,Low,Viet,Not very much
69,Female,Vietnamese,Single,3,0,0,0,Buddhist,0,0,Retired,"$0 - $9,999",No,22,Very low,Viet,Pretty much
55,Female,Vietnamese,Single,2,0,Living with parents,0,Catholic,0,Employed part time,0,"$10,000 - $19,999",No,10,High,Viet,Very much
59,Male,Vietnamese,Married,5,Living with spouse,0,0,Catholic,0,Employed part time,0,"$10,000 - $19,999",No,5,High,Viet,Pretty much
20,Female,Vietnamese,Single,3,0,Living with parents,0,None,0,Employed part time,0,"$60,000 - $69,999",Yes,20,High,English,Pretty much
50,Male,Vietnamese,Married,6,0,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,3,Low,Viet,Very much
33,Female,Vietnamese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,22,Very high,English,Very much
46,Female,Vietnamese,Other,2,0,0,0,Catholic,0,Employed part time,0,"$0 - $9,999",No,4,High,Viet,Very much
26,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$40,000 - $49,999",No,5,Low,English,Pretty much
34,Female,Vietnamese,Single,2,0,0,Living with friends/roommates,Catholic,0,Employed part time,0,"$40,000 - $49,999",No,32,Very high,English,Pretty much
45,Female,Vietnamese,Married,5,Living with spouse,0,Living with friends/roommates,Other,0,0,0,"$60,000 - $69,999",No,30,Very high,English,Pretty much
40,Female,Vietnamese,Married,4,0,0,0,Catholic,0,0,0,"$30,000 - $39,999",No,4,High,Viet,Pretty much
33,Female,Vietnamese,Single,4,0,0,Living with friends/roommates,Catholic,0,0,0,"$10,000 - $19,999",No,4,High,Viet,Pretty much
24,Female,Vietnamese,Single,4,0,Living with parents,0,Catholic,0,Employed part time,0,"$20,000 - $29,999",No,5,High,English,Pretty much
47,Female,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$50,000 - $59,999",No,40,Very high,English,Pretty much
41,Female,Vietnamese,Single,4,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,5,Very low,Viet,Very much
24,Female,Vietnamese,Single,4,0,Living with parents,0,Muslim,0,Employed part time,0,"$20,000 - $29,999",No,5,Low,English,Not very much
36,Male,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$20,000 - $29,999",No,7,Low,Viet,Not very much
36,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,12,High,English,Very much
63,Male,Vietnamese,Married,7,0,0,0,Buddhist,0,0,Retired,"$30,000 - $39,999",No,5,High,Viet,Pretty much
23,Female,Vietnamese,Married,6,0,0,0,Buddhist,0,0,0,"$20,000 - $29,999",No,5,High,Viet,Very much
46,Male,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,33,High,English,Not very much
38,Female,Vietnamese,Married,7,Living with spouse,Living with parents,0,None,0,0,0,"$20,000 - $29,999",No,36,Low,English,Very much
18,Male,Vietnamese,Single,3,0,Living with parents,0,None,0,0,0,"$50,000 - $59,999",Yes,18,High,English,Pretty much
22,Female,Vietnamese,Single,4,0,Living with parents,0,Buddhist,0,Employed part time,0,"$10,000 - $19,999",No,5,Low,English,Pretty much
51,Male,Vietnamese,Married,5,0,0,0,Catholic,Employed full time,0,0,"$30,000 - $39,999",No,5,Very low,Viet,Pretty much
46,Female,Vietnamese,Married,6,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,22,High,Viet,Very much
35,Female,Vietnamese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,10,High,Viet,Pretty much
67,Female,Vietnamese,Married,3,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,35,High,Viet,Very much
24,Male,Vietnamese,Single,2,0,0,Living with friends/roommates,Buddhist,0,0,0,"$70,000 and over",Yes,24,High,English,Pretty much
43,Male,Vietnamese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,22,High,English,Pretty much
46,Female,Vietnamese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,24,High,Viet,Not very much
26,Male,Vietnamese,Single,3,0,0,Living with friends/roommates,None,Employed full time,0,0,"$50,000 - $59,999",No,7,High,English,Not very much
55,Male,Vietnamese,Married,4,0,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,6,Low,English,Pretty much
38,Male,Vietnamese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$60,000 - $69,999",No,34,Very high,English,Pretty much
33,Female,Vietnamese,Married,4,Living with spouse,Living with parents,0,Buddhist,Employed full time,0,0,"$30,000 - $39,999",No,6,Very high,Viet,Pretty much
45,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,0,0,"$70,000 and over",No,33,High,Eng_Chinese only,Very much
33,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,Employed part time,0,"$0 - $9,999",No,7,Low,Viet,Pretty much
62,Female,Vietnamese,Married,2,Living with spouse,0,0,None,0,0,0,"$20,000 - $29,999",No,25,High,Viet,Not very much
36,Female,Vietnamese,Single,4,0,0,0,Buddhist,0,0,0,"$70,000 and over",No,21,High,English,Pretty much
48,Male,Vietnamese,Married,5,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$30,000 - $39,999",No,6,High,Viet,Pretty much
50,Female,Vietnamese,Married,4,0,Living with parents,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,10,Low,Viet,Pretty much
25,Female,Vietnamese,Single,4,0,0,0,Catholic,0,Employed part time,0,"$30,000 - $39,999",No,6,High,Viet,Very much
21,Female,Vietnamese,Single,3,0,Living with parents,0,Buddhist,0,0,0,"$20,000 - $29,999",No,7,High,English,Very much
33,Female,Vietnamese,Living with a partner,2,0,0,Living with friends/roommates,None,Employed full time,0,0,"$40,000 - $49,999",No,33,Very high,English,Very much
43,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,0,Employed part time,0,"$40,000 - $49,999",No,41,Very high,English,Very much
28,Female,Vietnamese,Married,4,Living with spouse,Living with parents,0,Buddhist,0,Employed part time,0,"$50,000 - $59,999",No,7,Low,English,Very much
30,Female,Vietnamese,Married,2,Living with spouse,0,0,Catholic,0,Employed part time,0,"$0 - $9,999",No,7,Low,Viet,Pretty much
57,Female,Vietnamese,Single,2,0,0,0,Buddhist,0,0,0,"$20,000 - $29,999",No,40,High,Viet,Pretty much
26,Male,Vietnamese,Single,4,0,0,0,Buddhist,Employed full time,0,0,"$50,000 - $59,999",No,7,Very high,Viet,Very much
68,Female,Vietnamese,Single,1,0,0,0,Other,0,0,Retired,"$10,000 - $19,999",No,13,Very low,Viet,Not very much
31,Male,Vietnamese,Married,7,Living with spouse,0,0,None,Employed full time,0,0,"$20,000 - $29,999",No,13,High,Viet,Pretty much
65,Male,Vietnamese,Living with a partner,6,Living with spouse,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,7,High,Viet,Very much
42,Female,Vietnamese,Married,4,Living with spouse,0,0,Catholic,Employed full time,0,0,"$40,000 - $49,999",No,8,High,Viet,Pretty much
26,Male,Vietnamese,Single,1,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,7,Very high,Viet,Pretty much
